id,movie_title,duration,genres,title_year,imdb_score
1620,Friday Night Lights             ,44,Drama,,8.7
1621,Four Brothers ,109,Action,2005,6.9
1622,Baby Mama ,99,Comedy,2008,6
1623,Hope Floats ,114,Drama,1998,5.9
1624,Bride Wars ,89,Comedy,2009,5.4
1625,Without a Paddle ,95,Adventure,2004,5.9
1626,13 Going on 30 ,98,Comedy,2004,6.1
1627,Midnight in Paris ,94,Comedy,2011,7.7
1628,The Nut Job ,85,Adventure,2014,5.8
1629,Blow ,124,Biography,2001,7.6
1630,Message in a Bottle ,131,Drama,1999,6.1
1631,Star Trek V: The Final Frontier ,107,Action,1989,5.4
1632,Like Mike ,99,Comedy,2002,5.1
1633,Naked Gun 33 1/3: The Final Insult ,83,Comedy,1994,6.4
1634,A View to a Kill ,131,Action,1985,6.3
1635,The Curse of the Were-Rabbit ,85,Animation,2005,7.5
1636,P.S. I Love You ,126,Drama,2007,7.1
1637,Racing Stripes ,102,Adventure,2005,5.2
1638,Atonement ,123,Drama,2007,7.8
1639,Letters to Juliet ,105,Comedy,2010,6.5
1640,Black Rain ,125,Action,1989,6.6
1641,The Three Stooges ,92,Comedy,2012,5.1
1642,Corpse Bride ,77,Animation,2005,7.4
1643,Glory Road ,118,Biography,2006,7.2
1644,Sicario ,121,Action,2015,7.6
1645,Southpaw ,124,Drama,2015,7.5
1646,Drag Me to Hell ,99,Horror,2009,6.6
1647,The Age of Adaline ,112,Drama,2015,7.2
1648,Secondhand Lions ,111,Comedy,2003,7.6
1649,Step Up 3D ,107,Drama,2010,6.2
1650,Blue Crush ,104,Drama,2002,5.6
1651,Stranger Than Fiction ,113,Comedy,2006,7.6
1652,30 Days of Night ,113,Horror,2007,6.6
1653,The Cabin in the Woods ,95,Fantasy,2012,7
1654,Meet the Spartans ,86,Comedy,2008,2.7
1655,Midnight Run ,126,Action,1988,7.6
1656,The Running Man ,101,Action,1987,6.6
1657,Little Shop of Horrors ,102,Comedy,1986,6.9
1658,Hanna ,111,Action,2011,6.8
1659,The Family             ,60,Drama,,7.5
1660,Mortal Kombat: Annihilation ,95,Action,1997,3.7
1661,Larry Crowne ,98,Comedy,2011,6.1
1662,Carrie ,100,Drama,2013,5.9
1663,Take the Lead ,118,Drama,2006,6.7
1664,Entourage             ,28,Comedy,,8.5
1665,Gridiron Gang ,125,Crime,2006,6.9
1666,What's the Worst That Could Happen? ,94,Comedy,2001,5.5
1667,9 ,79,Action,2009,7.1
1668,Side Effects ,106,Crime,2013,7.1
1669,The Prince and Me ,111,Comedy,2004,5.9
1670,Winnie the Pooh ,63,Adventure,2011,7.3
1671,Dumb and Dumberer: When Harry Met Lloyd ,85,Comedy,2003,3.4
1672,Bulworth ,108,Comedy,1998,6.8
1673,Get on Up ,139,Biography,2014,6.9
1674,One True Thing ,127,Drama,1998,7
1675,Virtuosity ,106,Action,1995,5.5
1676,My Super Ex-Girlfriend ,95,Comedy,2006,5.1
1677,Deliver Us from Evil ,118,Horror,2014,6.2
1678,Sanctum ,108,Adventure,2011,5.9
1679,Little Black Book ,105,Comedy,2004,5.2
1680,The Five-Year Engagement ,131,Comedy,2012,6.2
1681,Mr 3000 ,104,Comedy,2004,5.5
1682,The Next Three Days ,133,Crime,2010,7.4
1683,Ultraviolet ,94,Action,2006,4.4
1684,Assault on Precinct 13 ,109,Action,2005,6.3
1685,The Replacement Killers ,96,Action,1998,6.1
1686,Fled ,105,Action,1996,5.3
1687,Eight Legged Freaks ,99,Action,2002,5.4
1688,Love & Other Drugs ,112,Comedy,2010,6.7
1689,88 Minutes ,108,Crime,2007,5.9
1690,North Country ,126,Drama,2005,7.3
1691,The Whole Ten Yards ,98,Comedy,2004,5.5
1692,Splice ,104,Drama,2009,5.8
1693,Howard the Duck ,110,Action,1986,4.6
1694,Pride and Glory ,130,Crime,2008,6.7
1695,The Cave ,93,Adventure,2005,5.1
1696,Alex & Emma ,96,Comedy,2003,5.6
1697,Wicker Park ,114,Drama,2004,7
1698,Fright Night ,106,Comedy,2011,6.4
1699,The New World ,150,Biography,2005,6.7
1700,Wing Commander ,100,Action,1999,4.1
1701,In Dreams ,100,Drama,1999,5.5
1702,Dragonball: Evolution ,100,Action,2009,2.7
1703,The Last Stand ,107,Action,2013,6.4
1704,Godsend ,102,Drama,2004,4.8
1705,Chasing Liberty ,101,Comedy,2004,6.1
1706,Hoodwinked Too! Hood vs. Evil ,86,Animation,2011,4.8
1707,An Unfinished Life ,108,Drama,2005,7
1708,The Imaginarium of Doctor Parnassus ,123,Adventure,2009,6.8
1709,Barney's Version ,134,Comedy,2010,7.3
1710,Trapped             ,511,Crime,,8.2
1711,Runner Runner ,88,Crime,2013,5.6
1712,Antitrust ,109,Action,2001,6.1
1713,Glory ,122,Drama,1989,7.9
1714,Once Upon a Time in America ,251,Crime,1984,8.4
1715,Dead Man Down ,118,Action,2013,6.5
1716,The Merchant of Venice ,131,Drama,2004,7.1
1717,The Good Thief ,109,Action,2002,6.6
1718,Supercross ,80,Action,2005,4
1719,Miss Potter ,88,Biography,2006,7
1720,The Promise ,103,Action,2005,5.6
1721,DOA: Dead or Alive ,87,Action,2006,4.8
1722,The Assassination of Jesse James by the Coward Robert Ford ,160,Biography,2007,7.5
1723,1911 ,121,Action,2011,6
1724,Little Nicholas ,91,Comedy,2009,7.2
1725,Wild Card ,92,Action,2015,5.6
1726,Machine Gun Preacher ,129,Action,2011,6.8
1727,Animals United ,93,Animation,2010,4.9
1728,The Color of Freedom ,118,Biography,2007,7.1
1729,United Passions ,110,Drama,2014,2
1730,Grace of Monaco ,103,Biography,2014,5.7
1731,A Warrior's Tail ,85,Adventure,2015,4.1
1732,Ripley's Game ,110,Crime,2002,6.7
1733,Sausage Party ,89,Adventure,2016,7.5
1734,Pitch Perfect 2 ,115,Comedy,2015,6.5
1735,Walk the Line ,153,Biography,2005,7.9
1736,12 Monkeys             ,42,Adventure,,7.6
1737,Keeping the Faith ,128,Comedy,2000,6.4
1738,The Borrowers ,89,Adventure,1997,5.8
1739,Frost/Nixon ,122,Drama,2008,7.7
1740,Confessions of a Dangerous Mind ,113,Biography,2002,7.1
1741,Serving Sara ,99,Comedy,2002,5.3
1742,The Boss ,99,Comedy,2016,5.3
1743,Cry Freedom ,147,Biography,1987,7.5
1744,Mumford ,112,Comedy,1999,6.9
1745,Seed of Chucky ,88,Comedy,2004,4.9
1746,The Jacket ,94,Drama,2005,7.1
1747,Aladdin ,90,Adventure,1992,8
1748,Straight Outta Compton ,167,Biography,2015,7.9
1749,Indiana Jones and the Temple of Doom ,118,Action,1984,7.6
1750,The Rugrats Movie ,83,Adventure,1998,5.9
1751,Along Came a Spider ,104,Crime,2001,6.3
1752,Florence Foster Jenkins ,110,Biography,2016,7.1
1753,Once Upon a Time in Mexico ,102,Action,2003,6.4
1754,Die Hard ,131,Action,1988,8.2
1755,Role Models ,101,Comedy,2008,6.9
1756,The Big Short ,130,Biography,2015,7.8
1757,Taking Woodstock ,120,Comedy,2009,6.7
1758,Miracle ,135,Biography,2004,7.5
1759,Dawn of the Dead ,110,Action,2004,7.4
1760,The Wedding Planner ,103,Comedy,2001,5.2
1761,Harlock: Space Pirate ,115,Adventure,2013,6.5
1762,The Royal Tenenbaums ,110,Comedy,2001,7.6
1763,Identity ,91,Mystery,2003,7.3
1764,Last Vegas ,105,Comedy,2013,6.6
1765,For Your Eyes Only ,127,Action,1981,6.8
1766,Serendipity ,82,Comedy,2001,6.9
1767,Timecop ,99,Action,1994,5.8
1768,Zoolander ,90,Comedy,2001,6.6
1769,Safe Haven ,115,Drama,2013,6.7
1770,Hocus Pocus ,96,Comedy,1993,6.7
1771,No Reservations ,104,Comedy,2007,6.3
1772,Kick-Ass ,117,Action,2010,7.7
1773,30 Minutes or Less ,83,Action,2011,6.1
1774,Dracula 2000 ,99,Action,2000,4.9
1775,"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",81,Comedy,2014,6.2
1776,Pride & Prejudice ,135,Drama,2005,7.8
1777,Blade Runner ,117,Sci-Fi,1982,8.2
1778,Rob Roy ,139,Adventure,1995,6.9
1779,3 Days to Kill ,123,Action,2014,6.2
1780,We Own the Night ,117,Crime,2007,6.9
1781,Lost Souls ,97,Drama,2000,4.8
1782,Winged Migration ,81,Documentary,2001,8
1783,Just My Luck ,103,Comedy,2006,5.3
1784,"Mystery, Alaska ",119,Comedy,1999,6.7
1785,The Spy Next Door ,94,Action,2010,5.4
1786,A Simple Wish ,89,Comedy,1997,5.4
1787,Ghosts of Mars ,98,Action,2001,4.9
1788,Our Brand Is Crisis ,107,Comedy,2015,6.1
1789,Pride and Prejudice and Zombies ,108,Action,2016,5.8
1790,Kundun ,134,Biography,1997,7
1791,How to Lose Friends & Alienate People ,110,Comedy,2008,6.5
1792,Kick-Ass 2 ,103,Action,2013,6.6
1793,Captain Alatriste: The Spanish Musketeer ,145,Adventure,2006,6.1
1794,Brick Mansions ,100,Action,2014,5.7
1795,Octopussy ,131,Action,1983,6.6
1796,Knocked Up ,133,Comedy,2007,7
1797,My Sister's Keeper ,109,Drama,2009,7.4
1798,"Welcome Home, Roscoe Jenkins ",114,Comedy,2008,5.3
1799,A Passage to India ,164,Adventure,1984,7.4
1800,Notes on a Scandal ,92,Crime,2006,7.4
1801,Rendition ,122,Drama,2007,6.8
1802,Limitless             ,42,Crime,,7.9
1803,Star Trek VI: The Undiscovered Country ,110,Action,1991,7.2
1804,Divine Secrets of the Ya-Ya Sisterhood ,116,Drama,2002,6
1805,The Jungle Book ,106,Adventure,2016,7.8
1806,Kiss the Girls ,115,Crime,1997,6.6
1807,The Blues Brothers ,148,Action,1980,7.9
1808,The Sisterhood of the Traveling Pants 2 ,119,Comedy,2008,6.2
1809,Joyful Noise ,118,Comedy,2012,5.7
1810,About a Boy ,101,Comedy,2002,7.1
1811,Lake Placid ,82,Action,1999,5.6
1812,Lucky Number Slevin ,110,Crime,2006,7.8
1813,The Right Stuff ,193,Adventure,1983,7.9
1814,Anonymous ,130,Drama,2011,6.9
1815,The NeverEnding Story ,94,Adventure,1984,7.4
1816,Dark City ,111,Action,1998,7.7
1817,The Duchess ,110,Biography,2008,6.9
1818,The Honeymooners             ,30,Comedy,,8.7
1819,Return to Oz ,109,Adventure,1985,6.7
1820,The Newton Boys ,123,Action,1998,6
1821,Case 39 ,109,Horror,2009,6.2
1822,Suspect Zero ,99,Crime,2004,5.9
1823,Martian Child ,106,Comedy,2007,6.8
1824,Spy Kids: All the Time in the World in 4D ,89,Action,2011,3.6
1825,Money Monster ,98,Crime,2016,6.7
1826,Formula 51 ,93,Action,2001,6.3
1827,Flawless ,112,Comedy,1999,6.4
1828,Mindhunters ,101,Crime,2004,6.4
1829,What Just Happened ,104,Comedy,2008,5.7
1830,The Statement ,120,Drama,2003,6.2
1831,The Magic Flute ,135,Drama,2006,6.6
1832,Paul Blart: Mall Cop ,91,Action,2009,5.2
1833,Freaky Friday ,97,Comedy,2003,6.1
1834,The 40-Year-Old Virgin ,133,Comedy,2005,7.1
1835,Shakespeare in Love ,123,Comedy,1998,7.2
1836,A Walk Among the Tombstones ,114,Crime,2014,6.5
1837,Kindergarten Cop ,111,Action,1990,6
1838,Pineapple Express ,117,Action,2008,7
1839,Ever After: A Cinderella Story ,121,Comedy,1998,7
1840,Open Range ,139,Drama,2003,7.5
1841,Flatliners ,115,Drama,1990,6.6
1842,It's Always Sunny in Philadelphia             ,22,Comedy,,8.8
1843,A Bridge Too Far ,175,Drama,1977,7.4
1844,Red Eye ,85,Mystery,2005,6.5
1845,Final Destination 2 ,90,Horror,2003,6.2
1846,"O Brother, Where Art Thou? ",107,Adventure,2000,7.8
1847,Legion ,100,Action,2010,5.2
1848,Pain & Gain ,129,Comedy,2013,6.5
1849,In Good Company ,109,Comedy,2004,6.5
1850,Clockstoppers ,94,Action,2002,5.2
1851,Silverado ,133,Action,1985,7.2
1852,Brothers ,105,Drama,2009,7.1
1853,Agent Cody Banks 2: Destination London ,100,Action,2004,4.5
1854,New Year's Eve ,113,Comedy,2011,5.7
1855,Original Sin ,118,Drama,2001,6
1856,The Raven ,110,Crime,2012,6.4
1857,Welcome to Mooseport ,110,Comedy,2004,5.2
1858,Highlander: The Final Dimension ,99,Action,1994,4.3
1859,Blood and Wine ,101,Crime,1996,6.1
1860,Snow White: A Tale of Terror ,100,Fantasy,1997,6.3
1861,The Curse of the Jade Scorpion ,103,Comedy,2001,6.8
1862,Accidental Love ,100,Comedy,2015,4
1863,Flipper ,95,Adventure,1996,5.2
1864,Self/less ,117,Action,2015,6.5
1865,The Constant Gardener ,129,Drama,2005,7.5
1866,The Passion of the Christ ,120,Drama,2004,7.1
1867,Mrs. Doubtfire ,125,Comedy,1993,6.9
1868,Rain Man ,133,Drama,1988,8
1869,Gran Torino ,116,Drama,2008,8.2
1870,W. ,129,Biography,2008,6.4
1871,Taken ,93,Action,2008,7.9
1872,The Best of Me ,118,Drama,2014,6.7
1873,The Bodyguard ,129,Action,1992,6.1
1874,Schindler's List ,185,Biography,1993,8.9
1875,The Help ,146,Drama,2011,8.1
1876,The Fifth Estate ,128,Biography,2013,6.2
1877,Scooby-Doo 2: Monsters Unleashed ,93,Adventure,2004,4.9
1878,Viy ,107,Adventure,2014,5.4
1879,Freddy vs. Jason ,97,Action,2003,5.8
1880,The Face of an Angel ,101,Drama,2014,4.7
1881,Jimmy Neutron: Boy Genius ,82,Action,2001,6
1882,Cloverfield ,85,Action,2008,7
1883,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,88,Action,1991,6
1884,The Untouchables ,119,Crime,1987,7.9
1885,No Country for Old Men ,122,Crime,2007,8.1
1886,Ride Along ,99,Action,2014,6.2
1887,Bridget Jones's Diary ,97,Comedy,2001,6.7
1888,Chocolat ,121,Drama,2000,7.3
1889,"Legally Blonde 2: Red, White & Blonde ",95,Comedy,2003,4.6
1890,Parental Guidance ,105,Comedy,2012,6.1
1891,No Strings Attached ,108,Comedy,2011,6.2
1892,Tombstone ,134,Action,1993,7.8
1893,Romeo Must Die ,115,Action,2000,6.1
1894,The Omen ,107,Fantasy,1976,7.6
1895,Final Destination 3 ,86,Horror,2006,5.8
1896,The Lucky One ,101,Drama,2012,6.5
1897,Bridge to Terabithia ,96,Adventure,2007,7.2
1898,Finding Neverland ,101,Biography,2004,7.8
1899,A Madea Christmas ,100,Comedy,2013,4.7
1900,The Grey ,117,Action,2011,6.8
1901,Hide and Seek ,101,Drama,2005,5.9
1902,Anchorman: The Legend of Ron Burgundy ,98,Comedy,2004,7.2
1903,Goodfellas ,146,Biography,1990,8.7
1904,Agent Cody Banks ,102,Action,2003,5
1905,Nanny McPhee ,97,Comedy,2005,6.6
1906,Scarface ,142,Crime,1983,8.3
1907,Nothing to Lose ,98,Action,1997,6.7
1908,The Last Emperor ,219,Biography,1987,7.8
1909,Contraband ,109,Action,2012,6.5
1910,Money Talks ,97,Action,1997,6.1
1911,There Will Be Blood ,158,Drama,2007,8.1
1912,The Wild Thornberrys Movie ,85,Adventure,2002,5.2
1913,Rugrats Go Wild ,80,Adventure,2003,5.6
1914,Undercover Brother ,86,Action,2002,5.8
1915,The Sisterhood of the Traveling Pants ,119,Comedy,2005,6.6
1916,Kiss of the Dragon ,98,Action,2001,6.6
1917,The House Bunny ,97,Comedy,2008,5.5
1918,Beauty Shop ,105,Comedy,2005,5.5
1919,Million Dollar Arm ,124,Biography,2014,7
1920,The Giver ,97,Drama,2014,6.5
1921,What a Girl Wants ,105,Comedy,2003,5.8
1922,Jeepers Creepers II ,104,Horror,2003,5.6
1923,Good Luck Chuck ,101,Comedy,2007,5.6
1924,Cradle 2 the Grave ,101,Action,2003,5.8
1925,The Hours ,114,Drama,2002,7.6
1926,She's the Man ,105,Comedy,2006,6.4
1927,Mr. Bean's Holiday ,90,Comedy,2007,6.3
1928,Anacondas: The Hunt for the Blood Orchid ,97,Action,2004,4.6
1929,Blood Ties ,144,Crime,2013,6.5
1930,August Rush ,114,Drama,2007,7.5
1931,Elizabeth ,124,Biography,1998,7.5
1932,Bride of Chucky ,89,Comedy,1998,5.3
1933,Tora! Tora! Tora! ,160,Action,1970,7.5
1934,Spice World ,93,Comedy,1997,3.3
1935,The Sitter ,87,Comedy,2011,5.7
1936,Dance Flick ,88,Action,2009,3.5
1937,The Shawshank Redemption ,142,Crime,1994,9.3
1938,Crocodile Dundee in Los Angeles ,92,Adventure,2001,4.8
1939,Kingpin ,117,Comedy,1996,6.9
1940,The Gambler ,111,Crime,2014,6
1941,August: Osage County ,121,Drama,2013,7.3
1942,Ice Princess ,98,Comedy,2005,6
1943,A Lot Like Love ,107,Comedy,2005,6.6
1944,Eddie the Eagle ,106,Biography,2016,7.5
1945,He Got Game ,136,Drama,1998,6.9
1946,Don Juan DeMarco ,97,Comedy,1994,6.8
1947,Shaun the Sheep             ,7,Animation,,8.3
1948,Dear John ,108,Drama,2010,6.3
1949,The Losers ,97,Action,2010,6.4
1950,Don't Be Afraid of the Dark ,99,Fantasy,2010,5.6
1951,War ,103,Action,2007,6.3
1952,Punch-Drunk Love ,95,Comedy,2002,7.3
1953,EuroTrip ,93,Comedy,2004,6.6
1954,Half Past Dead ,98,Action,2002,4.6
1955,Unaccompanied Minors ,90,Adventure,2006,5.1
1956,"Bright Lights, Big City ",107,Drama,1988,5.6
1957,The Adventures of Pinocchio ,90,Adventure,1996,5.3
1958,The Greatest Game Ever Played ,120,Drama,2005,7.5
1959,The Box ,115,Drama,2009,5.6
1960,The Ruins ,93,Horror,2008,5.9
1961,The Next Best Thing ,99,Comedy,2000,4.7
1962,My Soul to Take ,107,Horror,2010,4.8
1963,The Girl Next Door ,110,Comedy,2004,6.8
1964,Maximum Risk ,101,Action,1996,5.4
1965,Stealing Harvard ,85,Comedy,2002,5.1
1966,Legend ,132,Biography,2015,7
1967,Hot Rod ,88,Comedy,2007,6.7
1968,Shark Night 3D ,90,Horror,2011,4
1969,Angela's Ashes ,145,Drama,1999,7.3
1970,Draft Day ,110,Drama,2014,6.8
1971,Lifeforce ,101,Action,1985,6.1
1972,The Powerpuff Girls             ,30,Action,,7.2
1973,The Conspirator ,122,Crime,2010,7
1974,Lords of Dogtown ,107,Biography,2005,7.1
1975,The 33 ,127,Biography,2015,6.9
1976,Big Trouble in Little China ,99,Action,1986,7.3
1977,A Perfect Plan ,104,Comedy,2012,6.3
1978,Warrior ,140,Drama,2011,8.2
1979,Michael Collins ,133,Biography,1996,7.1
1980,Gettysburg ,271,Drama,1993,7.7
1981,Stop-Loss ,112,Drama,2008,6.5
1982,Abandon ,99,Drama,2002,4.9
1983,Brokedown Palace ,100,Drama,1999,6.4
1984,The Possession ,92,Horror,2012,5.9
1985,Mrs. Winterbourne ,105,Comedy,1996,6.2
1986,Straw Dogs ,110,Action,2011,5.8
1987,The Hoax ,116,Comedy,2006,6.7
1988,Stone Cold ,88,Action,1991,5.9
1989,The Road ,111,Adventure,2009,7.3
1990,Sheena ,117,Adventure,1984,4.8
1991,Underclassman ,95,Action,2005,4.1
1992,Say It Isn't So ,95,Comedy,2001,4.9
1993,The World's Fastest Indian ,127,Biography,2005,7.9
1994,Snakes on a Plane ,105,Action,2006,5.6
1995,Tank Girl ,104,Action,1995,5.2
1996,King's Ransom ,95,Comedy,2005,4.1
1997,Blindness ,121,Drama,2008,6.6
1998,BloodRayne ,92,Action,2005,2.9
1999,Carnage ,80,Comedy,2011,7.2
2000,Where the Truth Lies ,107,Crime,2005,6.5
2001,Cirque du Soleil: Worlds Away ,91,Fantasy,2012,6.8
2002,Without Limits ,117,Biography,1998,7.2
2003,Me and Orson Welles ,107,Drama,2008,6.8
2004,The Best Offer ,131,Crime,2013,7.8
2005,Bad Lieutenant: Port of Call New Orleans ,122,Crime,2009,6.7
2006,A Turtle's Tale: Sammy's Adventures ,88,Adventure,2010,6.1
2007,Little White Lies ,134,Comedy,2010,7.1
2008,Love Ranch ,117,Comedy,2010,5.7
2009,The True Story of Puss'N Boots ,80,Adventure,2009,2.9
2010,Space Dogs ,85,Adventure,2010,5.2
2011,The Counselor ,138,Crime,2013,5.3
2012,Ironclad ,121,Action,2011,6.2
2013,Waterloo ,134,Action,1970,7.3
2014,Kung Fu Killer ,100,Action,2014,6.5
2015,Red Sky ,100,Action,2014,4.1
2016,Dangerous Liaisons ,119,Drama,1988,7.7
2017,On the Road ,137,Adventure,2012,6.1
2018,Star Trek IV: The Voyage Home ,119,Adventure,1986,7.3
2019,Rocky Balboa ,139,Drama,2006,7.2
2020,Point Break ,114,Action,2015,5.3
2021,Scream 2 ,120,Horror,1997,6.1
2022,Jane Got a Gun ,98,Action,2016,5.8
2023,Think Like a Man Too ,106,Comedy,2014,5.7
2024,The Whole Nine Yards ,98,Comedy,2000,6.7
2025,Footloose ,107,Drama,1984,6.5
2026,Old School ,88,Comedy,2003,7.2
2027,The Fisher King ,137,Comedy,1991,7.6
2028,I Still Know What You Did Last Summer ,100,Horror,1998,4.6
2029,Return to Me ,115,Comedy,2000,6.9
2030,Zack and Miri Make a Porno ,101,Comedy,2008,6.6
2031,Nurse Betty ,110,Comedy,2000,6.3
2032,The Men Who Stare at Goats ,94,Comedy,2009,6.2
2033,Double Take ,88,Action,2001,5.3
2034,"Girl, Interrupted ",127,Biography,1999,7.3
2035,Win a Date with Tad Hamilton! ,95,Comedy,2004,5.6
2036,Muppets from Space ,87,Adventure,1999,6.2
2037,The Wiz ,118,Adventure,1978,5.2
2038,Ready to Rumble ,107,Comedy,2000,5.3
2039,Play It to the Bone ,124,Comedy,1999,5.4
2040,I Don't Know How She Does It ,89,Comedy,2011,4.9
2041,Piranha 3D ,88,Comedy,2010,5.5
2042,Beyond the Sea ,118,Biography,2004,6.7
2043,Meet the Deedles ,93,Comedy,1998,3.9
2044,The Princess and the Cobbler ,80,Action,1993,7.2
2045,The Bridge of San Luis Rey ,120,Drama,2004,5.1
2046,Faster ,98,Action,2010,6.5
2047,Howl's Moving Castle ,119,Adventure,2004,8.2
2048,Zombieland ,88,Adventure,2009,7.7
2049,King Kong ,201,Action,2005,7.2
2050,The Waterboy ,90,Comedy,1998,6.1
2051,Star Wars: Episode V - The Empire Strikes Back ,127,Action,1980,8.8
2052,Bad Boys ,119,Action,1995,6.8
2053,The Naked Gun 2½: The Smell of Fear ,85,Comedy,1991,6.8
2054,Final Destination ,98,Horror,2000,6.7
2055,The Ides of March ,101,Drama,2011,7.1
2056,Pitch Black ,112,Horror,2000,7.1
2057,Someone Like You... ,97,Comedy,2001,6.1
2058,Her ,126,Drama,2013,8
2059,Eddie the Eagle ,106,Biography,2016,7.5
2060,Joy Ride ,97,Mystery,2001,6.6
2061,The Adventurer: The Curse of the Midas Box ,100,Adventure,2013,5.4
2062,Anywhere But Here ,114,Comedy,1999,6.1
2063,Chasing Liberty ,101,Comedy,2004,6.1
2064,The Crew ,88,Comedy,2000,5.6
2065,Haywire ,93,Action,2011,5.8
2066,Jaws: The Revenge ,92,Adventure,1987,2.8
2067,Marvin's Room ,98,Drama,1996,6.7
2068,The Longshots ,94,Biography,2008,5.1
2069,The End of the Affair ,102,Drama,1999,7.2
2070,Harley Davidson and the Marlboro Man ,98,Action,1991,6
2071,In the Valley of Elah ,121,Crime,2007,7.2
2072,Coco Before Chanel ,111,Biography,2009,6.7
2073,Forsaken ,90,Drama,2015,6.3
2074,Chéri ,100,Comedy,2009,6.2
2075,Rogue             ,50,Action,,6.8
2076,Vanity Fair ,141,Drama,2004,6.2
2077,Bodyguards and Assassins ,139,Action,2009,6.9
2078,1408 ,114,Fantasy,2007,6.8
2079,Spaceballs ,96,Adventure,1987,7.1
2080,The Water Diviner ,111,Drama,2014,7.1
2081,Ghost ,127,Drama,1990,7
2082,There's Something About Mary ,107,Comedy,1998,7.1
2083,The Santa Clause ,97,Comedy,1994,6.4
2084,The Rookie ,127,Drama,2002,7
2085,The Game Plan ,110,Comedy,2007,6.2
2086,The Bridges of Madison County ,135,Drama,1995,7.5
2087,The Animal ,84,Comedy,2001,4.8
2088,Gandhi ,240,Biography,1982,8.1
2089,The Hundred-Foot Journey ,122,Comedy,2014,7.3
2090,The Net ,114,Action,1995,5.8
2091,I Am Sam ,132,Drama,2001,7.6
2092,Son of God ,170,Biography,2014,5.6
2093,Underworld ,133,Action,2003,7
2094,Derailed ,112,Drama,2005,6.6
2095,The Informant! ,108,Comedy,2009,6.5
2096,Shadowlands ,115,Biography,1993,7.4
2097,Deuce Bigalow: European Gigolo ,83,Comedy,2005,4.6
2098,Delivery Man ,105,Comedy,2013,6.4
2099,Victor Frankenstein ,110,Drama,2015,6
2100,Our Kind of Traitor ,108,Thriller,2016,6.4
2101,Saving Silverman ,96,Comedy,2001,5.9
2102,Diary of a Wimpy Kid: Dog Days ,94,Comedy,2012,6.4
2103,Summer of Sam ,142,Crime,1999,6.6
2104,Jay and Silent Bob Strike Back ,104,Comedy,2001,6.9
2105,The Island ,136,Action,2005,6.9
2106,The Glass House ,106,Crime,2001,5.8
2107,"Hail, Caesar! ",106,Comedy,2016,6.4
2108,Josie and the Pussycats ,98,Comedy,2001,5.3
